flight_id,airline,flight_number,departure_airport_iata,departure_airport_city,arrival_airport_iata,arrival_airport_city,scheduled_departure,departure_delay_minutes,scheduled_arrival,arrival_delay_minutes
30590,UA,1437,ORD,Chicago,SFO,San Francisco,2025-06-10 20:53:00,0,2025-06-10 23:37:00,0
30591,WN,50,DAL,Dallas,SFO,San Francisco,2025-06-10 21:00:00,0,2025-06-10 22:32:00,0
30592,WN,345,SAN,San Diego,SFO,San Francisco,2025-06-10 20:29:00,0,2025-06-10 21:54:00,0
30593,WN,135,SFO,San Francisco,DEN,Denver,2025-06-10 20:18:00,0,2025-06-10 23:26:00,0
30594,WN,4929,SFO,San Francisco,LAX,Los Angeles,2025-06-10 20:16:00,0,2025-06-10 21:53:00,0
30595,UA,751,SFO,San Francisco,SEA,Seattle,2025-06-10 22:14:00,0,2025-06-11 00:13:00,0
30596,OO,5648,BUR,Burbank,SFO,San Francisco,2025-06-10 20:05:00,0,2025-06-10 21:35:00,0
30597,AS,223,SFO,San Francisco,PDX,Portland,2025-06-10 20:47:00,0,2025-06-10 22:29:00,0
30598,AS,301,SFO,San Francisco,SEA,Seattle,2025-06-10 20:29:00,4,2025-06-10 22:25:00,0
30599,WN,4824,LAX,Los Angeles,SFO,San Francisco,2025-06-10 20:18:00,0,2025-06-10 21:36:00,0
30600,UA,311,SFO,San Francisco,PHX,Phoenix,2025-06-10 20:46:00,0,2025-06-10 22:37:00,0
30601,OO,6398,SFO,San Francisco,FAT,Fresno,2025-06-10 20:25:00,492,2025-06-10 21:31:00,446
30602,OO,5528,RNO,Reno,SFO,San Francisco,2025-06-10 20:24:00,0,2025-06-10 21:32:00,0
30603,B6,1515,JFK,New York,SFO,San Francisco,2025-06-10 20:43:00,0,2025-06-11 00:04:00,0
30604,B6,2689,LAS,Las Vegas,SFO,San Francisco,2025-06-10 20:59:00,0,2025-06-10 22:21:00,0
30605,CY,948,SFO,San Francisco,LAX,Los Angeles,2025-06-10 20:37:00,0,2025-06-10 22:07:00,0
30606,OO,5555,SFO,San Francisco,ACV,Arcata CA,2025-06-10 20:43:00,0,2025-06-10 21:52:00,0
30607,CY,964,SFO,San Francisco,SAN,San Diego,2025-06-10 20:53:00,0,2025-06-10 22:16:00,0
30608,UA,1137,LIH,Lihue,SFO,San Francisco,2025-06-10 20:46:00,0,2025-06-11 04:48:00,0
30609,UA,704,SFO,San Francisco,JFK,New York,2025-06-10 20:55:00,153,2025-06-11 05:21:00,125
30610,UA,1401,SFO,San Francisco,SAN,San Diego,2025-06-10 21:12:00,0,2025-06-10 22:42:00,0
30611,OO,6503,SFO,San Francisco,EUG,Eugene,2025-06-10 21:10:00,0,2025-06-10 22:48:00,0
30612,AS,384,PDX,Portland,SFO,San Francisco,2025-06-10 21:34:00,0,2025-06-10 23:14:00,0
30613,CY,182,SFO,San Francisco,EWR,Newark,2025-06-10 21:35:00,0,2025-06-11 05:44:00,0
30614,UA,1731,SFO,San Francisco,SEA,Seattle,2025-06-10 22:46:00,0,2025-06-11 00:52:00,0
30615,US,557,CLT,Charlotte,SFO,San Francisco,2025-06-10 22:10:00,0,2025-06-11 00:30:00,0
30616,WN,50,SFO,San Francisco,LAS,Las Vegas,2025-06-10 23:09:00,0,2025-06-11 00:26:00,0
30617,UA,423,DEN,Denver,SFO,San Francisco,2025-06-10 22:30:00,25,2025-06-10 23:54:00,15
30618,UA,1247,SFO,San Francisco,SAN,San Diego,2025-06-10 22:28:00,31,2025-06-11 00:01:00,29
30619,UA,1753,SFO,San Francisco,MCO,Orlando,2025-06-10 23:04:00,21,2025-06-11 07:21:00,1
30620,OO,5443,SFO,San Francisco,RDD,Redding,2025-06-10 22:26:00,0,2025-06-10 23:29:00,0
30621,OO,6422,SFO,San Francisco,SMX,Santa Maria,2025-06-10 22:43:00,0,2025-06-10 23:47:00,0
30622,UA,1728,SFO,San Francisco,ATL,Atlanta,2025-06-10 23:01:00,0,2025-06-11 06:58:00,0
30623,OO,5422,SFO,San Francisco,ONT,Ontario,2025-06-10 22:45:00,104,2025-06-11 00:10:00,92
30624,OO,5363,SFO,San Francisco,SBP,San Luis Obispo,2025-06-10 22:41:00,0,2025-06-10 23:42:00,0
30625,OO,6220,SFO,San Francisco,RNO,Reno,2025-06-10 22:50:00,469,2025-06-11 00:06:00,464
30626,OO,6412,SFO,San Francisco,EUG,Eugene,2025-06-10 22:51:00,32,2025-06-11 00:38:00,0
30627,UA,522,SFO,San Francisco,PDX,Portland,2025-06-10 23:21:00,0,2025-06-11 01:01:00,0
30628,UA,1717,SFO,San Francisco,ORD,Chicago,2025-06-10 23:20:00,0,2025-06-11 05:21:00,0
30629,UA,1600,SFO,San Francisco,IAD,Washington,2025-06-10 23:28:00,0,2025-06-11 07:29:00,0
30630,B6,278,SFO,San Francisco,FLL,Fort Lauderdale,2025-06-10 23:20:00,0,2025-06-11 07:40:00,0
30631,UA,1118,SFO,San Francisco,EWR,Newark,2025-06-10 02:40:00,0,2025-06-10 11:08:00,0
30632,AA,272,SFO,San Francisco,MIA,Miami,2025-06-10 23:56:00,0,2025-06-11 08:29:00,0
30633,US,1965,SFO,San Francisco,CLT,Charlotte,2025-06-11 00:00:00,0,2025-06-11 08:00:00,0
30634,AA,1454,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 05:11:00,0,2025-06-11 10:21:00,0
30635,UA,1725,SEA,Seattle,SFO,San Francisco,2025-06-11 05:11:00,0,2025-06-11 07:10:00,0
30636,UA,256,DEN,Denver,SFO,San Francisco,2025-06-11 05:34:00,0,2025-06-11 07:00:00,0
30637,UA,568,SFO,San Francisco,EWR,Newark,2025-06-11 05:56:00,0,2025-06-11 14:21:00,0
30638,F9,660,SFO,San Francisco,DEN,Denver,2025-06-11 06:00:00,0,2025-06-11 09:28:00,0
30639,OO,5509,DFW,Dallas-Fort Worth,SFO,San Francisco,2025-06-11 05:57:00,360,2025-06-11 07:56:00,341
30640,UA,273,SFO,San Francisco,SEA,Seattle,2025-06-11 05:53:00,315,2025-06-11 07:54:00,272
30641,UA,415,JFK,New York,SFO,San Francisco,2025-06-11 05:51:00,0,2025-06-11 09:03:00,0
30642,UA,1937,BWI,Baltimore,SFO,San Francisco,2025-06-11 06:11:00,30,2025-06-11 08:52:00,21
30643,DL,1210,SFO,San Francisco,ATL,Atlanta,2025-06-11 06:07:00,0,2025-06-11 13:45:00,0
30644,DL,2566,SFO,San Francisco,MSP,Minneapolis,2025-06-11 06:12:00,0,2025-06-11 11:49:00,0
30645,B6,16,SFO,San Francisco,JFK,New York,2025-06-11 06:40:00,0,2025-06-11 15:04:00,0
30646,AS,311,PSP,Palm Springs,SFO,San Francisco,2025-06-11 06:52:00,0,2025-06-11 08:24:00,0
30647,B6,15,JFK,New York,SFO,San Francisco,2025-06-11 06:45:00,0,2025-06-11 09:52:00,0
30648,UA,1440,LAS,Las Vegas,SFO,San Francisco,2025-06-11 06:44:00,0,2025-06-11 08:04:00,0
30649,UA,1927,EWR,Newark,SFO,San Francisco,2025-06-11 06:55:00,0,2025-06-11 10:04:00,0
30650,AA,1232,SFO,San Francisco,LAX,Los Angeles,2025-06-11 07:24:00,43,2025-06-11 08:53:00,30
30651,DL,2755,LAX,Los Angeles,SFO,San Francisco,2025-06-11 06:54:00,0,2025-06-11 08:41:00,0
30652,CY,350,SFO,San Francisco,BOS,Boston,2025-06-11 06:54:00,0,2025-06-11 15:22:00,0
30653,CY,352,SAN,San Diego,SFO,San Francisco,2025-06-11 06:52:00,0,2025-06-11 08:33:00,0
30654,OO,6400,EUG,Eugene,SFO,San Francisco,2025-06-11 06:54:00,0,2025-06-11 08:19:00,0
30655,UA,758,SFO,San Francisco,JFK,New York,2025-06-11 06:55:00,33,2025-06-11 15:28:00,13
30656,OO,4975,STL,St. Louis,SFO,San Francisco,2025-06-11 09:37:00,31,2025-06-11 12:09:00,0
30657,UA,1602,LAX,Los Angeles,SFO,San Francisco,2025-06-11 06:59:00,0,2025-06-11 08:47:00,0
30658,OO,6329,ACV,Arcata CA,SFO,San Francisco,2025-06-11 07:03:00,0,2025-06-11 08:26:00,0
30659,DL,240,SFO,San Francisco,ATL,Atlanta,2025-06-11 07:27:00,0,2025-06-11 15:56:00,0
30660,CY,183,EWR,Newark,SFO,San Francisco,2025-06-11 07:30:00,531,2025-06-11 10:34:00,521
30661,CY,740,SFO,San Francisco,SEA,Seattle,2025-06-11 07:26:00,48,2025-06-11 09:24:00,0
30662,CY,950,SFO,San Francisco,SAN,San Diego,2025-06-11 07:24:00,0,2025-06-11 08:49:00,0
30663,UA,294,SEA,Seattle,SFO,San Francisco,2025-06-11 07:35:00,0,2025-06-11 10:02:00,0
30664,AA,15,JFK,New York,SFO,San Francisco,2025-06-11 07:59:00,50,2025-06-11 11:12:00,42
30665,DL,2049,ATL,Atlanta,SFO,San Francisco,2025-06-11 08:13:00,0,2025-06-11 10:07:00,0
30666,OO,6442,SFO,San Francisco,LAX,Los Angeles,2025-06-11 08:12:00,0,2025-06-11 10:06:00,0
30667,AA,36,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 08:22:00,0,2025-06-11 13:42:00,0
30668,UA,325,SFO,San Francisco,BOS,Boston,2025-06-11 08:24:00,0,2025-06-11 17:03:00,0
30669,DL,745,DTW,Detroit,SFO,San Francisco,2025-06-11 08:45:00,0,2025-06-11 10:29:00,0
30670,OO,5613,SFO,San Francisco,BFL,Bakersfield,2025-06-11 08:35:00,0,2025-06-11 09:42:00,0
30671,OO,5456,SFO,San Francisco,ONT,Ontario,2025-06-11 08:36:00,64,2025-06-11 10:01:00,40
30672,UA,898,SFO,San Francisco,JFK,New York,2025-06-11 08:40:00,0,2025-06-11 17:20:00,0
30673,OO,6380,SBA,Santa Barbara,SFO,San Francisco,2025-06-11 10:49:00,0,2025-06-11 12:56:00,0
30674,CY,1935,LAX,Los Angeles,SFO,San Francisco,2025-06-11 09:45:00,0,2025-06-11 11:43:00,0
30675,OO,5223,SLC,Salt Lake City,SFO,San Francisco,2025-06-11 09:53:00,0,2025-06-11 11:05:00,0
30676,DL,434,JFK,New York,SFO,San Francisco,2025-06-11 08:57:00,0,2025-06-11 12:15:00,0
30677,CY,902,SFO,San Francisco,LAS,Las Vegas,2025-06-11 09:05:00,0,2025-06-11 10:51:00,0
30678,WN,4648,SFO,San Francisco,SNA,Santa Ana,2025-06-11 09:09:00,0,2025-06-11 10:32:00,0
30679,DL,2757,LAX,Los Angeles,SFO,San Francisco,2025-06-11 09:38:00,0,2025-06-11 11:08:00,0
30680,UA,1912,IAH,Houston,SFO,San Francisco,2025-06-11 10:40:00,0,2025-06-11 12:30:00,0
30681,AS,383,SFO,San Francisco,PDX,Portland,2025-06-11 09:06:00,0,2025-06-11 10:58:00,0
30682,WN,4379,SFO,San Francisco,SAN,San Diego,2025-06-11 11:11:00,0,2025-06-11 12:33:00,0
30683,UA,1721,SFO,San Francisco,KOA,Kona,2025-06-11 09:13:00,0,2025-06-11 11:20:00,0
30684,UA,1914,EWR,Newark,SFO,San Francisco,2025-06-11 09:20:00,13,2025-06-11 12:12:00,0
30685,UA,1725,SFO,San Francisco,OGG,Kahului,2025-06-11 09:27:00,0,2025-06-11 11:42:00,0
30686,WN,4099,SNA,Santa Ana,SFO,San Francisco,2025-06-11 10:33:00,0,2025-06-11 12:27:00,0
30687,CY,904,SFO,San Francisco,LAS,Las Vegas,2025-06-11 10:17:00,0,2025-06-11 11:38:00,0
30688,OO,4461,SFO,San Francisco,SLC,Salt Lake City,2025-06-11 10:42:00,0,2025-06-11 13:29:00,0
30689,AA,179,JFK,New York,SFO,San Francisco,2025-06-11 10:26:00,74,2025-06-11 13:22:00,38
30690,OO,6197,BUR,Burbank,SFO,San Francisco,2025-06-11 10:32:00,0,2025-06-11 11:59:00,0
30691,OO,5454,SFO,San Francisco,SMF,Sacramento,2025-06-11 10:39:00,0,2025-06-11 11:33:00,0
30692,OO,5307,SFO,San Francisco,ONT,Ontario,2025-06-11 10:40:00,0,2025-06-11 12:01:00,0
30693,OO,5629,SFO,San Francisco,EUG,Eugene,2025-06-11 12:43:00,0,2025-06-11 14:10:00,0
30694,CY,905,LAS,Las Vegas,SFO,San Francisco,2025-06-11 11:34:00,35,2025-06-11 13:40:00,12
30695,DL,745,SFO,San Francisco,DTW,Detroit,2025-06-11 11:32:00,0,2025-06-11 19:02:00,0
30696,AS,306,SEA,Seattle,SFO,San Francisco,2025-06-11 11:36:00,56,2025-06-11 14:09:00,29
30697,OO,5199,SFO,San Francisco,SLC,Salt Lake City,2025-06-11 11:50:00,0,2025-06-11 14:48:00,0
30698,US,574,SFO,San Francisco,PHX,Phoenix,2025-06-11 11:54:00,53,2025-06-11 13:47:00,23
30699,WN,162,SNA,Santa Ana,SFO,San Francisco,2025-06-11 12:12:00,0,2025-06-11 13:29:00,0
30700,OO,6270,LAX,Los Angeles,SFO,San Francisco,2025-06-11 15:16:00,0,2025-06-11 16:34:00,0
30701,OO,5435,SFO,San Francisco,OTH,North Bend,2025-06-11 13:16:00,0,2025-06-11 14:58:00,0
30702,UA,1060,SFO,San Francisco,IAH,Houston,2025-06-11 12:46:00,0,2025-06-11 18:25:00,0
30703,WN,4277,SFO,San Francisco,LAS,Las Vegas,2025-06-11 13:08:00,0,2025-06-11 14:36:00,0
30704,UA,1723,PDX,Portland,SFO,San Francisco,2025-06-11 12:22:00,0,2025-06-11 14:01:00,0
30705,OO,6238,ACV,Arcata CA,SFO,San Francisco,2025-06-11 15:32:00,409,2025-06-11 16:34:00,373
30706,OO,6476,AUS,Austin,SFO,San Francisco,2025-06-11 12:31:00,0,2025-06-11 14:38:00,0
30707,AA,16,SFO,San Francisco,JFK,New York,2025-06-11 12:31:00,0,2025-06-11 21:10:00,0
30708,OO,4975,SFO,San Francisco,SLC,Salt Lake City,2025-06-11 12:40:00,0,2025-06-11 16:01:00,0
30709,B6,1435,SFO,San Francisco,LGB,Long Beach,2025-06-11 12:54:00,0,2025-06-11 14:09:00,0
30710,UA,1635,LAS,Las Vegas,SFO,San Francisco,2025-06-11 12:49:00,0,2025-06-11 14:12:00,0
30711,CY,933,LAX,Los Angeles,SFO,San Francisco,2025-06-11 12:57:00,25,2025-06-11 14:10:00,5
30712,OO,5374,SFO,San Francisco,RDM,Redmond-Bend,2025-06-11 13:26:00,0,2025-06-11 15:21:00,0
30713,UA,724,HNL,Honolulu,SFO,San Francisco,2025-06-11 13:13:00,0,2025-06-11 21:06:00,0
30714,UA,727,SFO,San Francisco,IAD,Washington,2025-06-11 13:04:00,0,2025-06-11 21:51:00,0
30715,UA,1263,KOA,Kona,SFO,San Francisco,2025-06-11 13:00:00,0,2025-06-11 20:51:00,0
30716,OO,6406,EUG,Eugene,SFO,San Francisco,2025-06-11 14:44:00,0,2025-06-11 16:04:00,0
30717,OO,6301,SNA,Santa Ana,SFO,San Francisco,2025-06-11 13:37:00,236,2025-06-11 14:52:00,204
30718,UA,759,SFO,San Francisco,EWR,Newark,2025-06-11 12:59:00,0,2025-06-11 21:26:00,0
30719,OO,5591,PHX,Phoenix,SFO,San Francisco,2025-06-11 13:00:00,299,2025-06-11 15:01:00,297
30720,UA,1499,SEA,Seattle,SFO,San Francisco,2025-06-11 14:11:00,0,2025-06-11 16:04:00,0
30721,CY,910,SFO,San Francisco,LAS,Las Vegas,2025-06-11 13:43:00,53,2025-06-11 15:14:00,29
30722,OO,5654,SFO,San Francisco,FAT,Fresno,2025-06-11 13:30:00,0,2025-06-11 14:25:00,0
30723,AA,259,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 13:40:00,15,2025-06-11 18:49:00,0
30724,OO,6287,LAX,Los Angeles,SFO,San Francisco,2025-06-11 14:10:00,0,2025-06-11 15:29:00,0
30725,WN,4662,LAX,Los Angeles,SFO,San Francisco,2025-06-11 14:15:00,0,2025-06-11 15:24:00,0
30726,B6,416,SFO,San Francisco,JFK,New York,2025-06-11 13:53:00,0,2025-06-11 22:35:00,0
30727,OO,5484,EUG,Eugene,SFO,San Francisco,2025-06-11 13:58:00,375,2025-06-11 15:15:00,328
30728,OO,6234,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 14:11:00,0,2025-06-11 19:45:00,0
30729,AA,1130,MIA,Miami,SFO,San Francisco,2025-06-11 14:42:00,0,2025-06-11 17:21:00,0
30730,OO,5394,OTH,North Bend,SFO,San Francisco,2025-06-11 15:19:00,22,2025-06-11 16:39:00,13
30731,CY,205,ORD,Chicago,SFO,San Francisco,2025-06-11 14:08:00,110,2025-06-11 17:06:00,64
30732,OO,6360,SMX,Santa Maria,SFO,San Francisco,2025-06-11 14:06:00,0,2025-06-11 15:01:00,0
30733,OO,5427,SFO,San Francisco,RDD,Redding,2025-06-11 15:16:00,10,2025-06-11 16:08:00,0
30734,AA,1143,SFO,San Francisco,LAX,Los Angeles,2025-06-11 14:42:00,0,2025-06-11 16:06:00,0
30735,CY,959,SAN,San Diego,SFO,San Francisco,2025-06-11 14:31:00,0,2025-06-11 15:56:00,0
30736,UA,1138,DEN,Denver,SFO,San Francisco,2025-06-11 15:28:00,0,2025-06-11 16:56:00,0
30737,OO,5463,SFO,San Francisco,SMF,Sacramento,2025-06-11 17:04:00,0,2025-06-11 17:42:00,0
30738,UA,1564,SFO,San Francisco,LAS,Las Vegas,2025-06-11 14:32:00,0,2025-06-11 15:57:00,0
30739,WN,3934,SAN,San Diego,SFO,San Francisco,2025-06-11 19:06:00,0,2025-06-11 20:29:00,0
30740,OO,5401,PSC,Pasco,SFO,San Francisco,2025-06-11 15:43:00,0,2025-06-11 17:39:00,0
30741,OO,6404,SFO,San Francisco,SBA,Santa Barbara,2025-06-11 14:38:00,0,2025-06-11 16:03:00,0
30742,UA,1073,SFO,San Francisco,BOS,Boston,2025-06-11 15:15:00,26,2025-06-12 00:02:00,2
30743,AA,20,SFO,San Francisco,JFK,New York,2025-06-11 15:11:00,14,2025-06-11 23:41:00,7
30744,OO,5655,SFO,San Francisco,AUS,Austin,2025-06-11 17:08:00,0,2025-06-11 22:34:00,0
30745,UA,209,SFO,San Francisco,LAX,Los Angeles,2025-06-11 15:30:00,31,2025-06-11 17:14:00,0
30746,UA,1673,LAX,Los Angeles,SFO,San Francisco,2025-06-11 15:43:00,0,2025-06-11 17:14:00,0
30747,OO,6212,SAN,San Diego,SFO,San Francisco,2025-06-11 15:32:00,0,2025-06-11 17:00:00,0
30748,OO,6440,SFO,San Francisco,RNO,Reno,2025-06-11 15:32:00,0,2025-06-11 16:44:00,0
30749,AA,193,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 15:35:00,0,2025-06-11 20:50:00,0
30750,WN,4751,SFO,San Francisco,SAN,San Diego,2025-06-11 15:40:00,0,2025-06-11 17:07:00,0
30751,UA,1257,IAH,Houston,SFO,San Francisco,2025-06-11 16:00:00,0,2025-06-11 17:56:00,0
30752,UA,1124,SFO,San Francisco,LAS,Las Vegas,2025-06-11 15:52:00,0,2025-06-11 17:18:00,0
30753,UA,1197,ANC,Anchorage,SFO,San Francisco,2025-06-11 16:06:00,0,2025-06-11 21:24:00,0
30754,OO,5426,RDD,Redding,SFO,San Francisco,2025-06-11 16:36:00,0,2025-06-11 17:29:00,0
30755,DL,2040,SFO,San Francisco,JFK,New York,2025-06-11 16:08:00,0,2025-06-12 00:31:00,0
30756,CY,210,SFO,San Francisco,ORD,Chicago,2025-06-11 15:55:00,0,2025-06-11 22:13:00,0
30757,OO,6238,SFO,San Francisco,LAX,Los Angeles,2025-06-11 15:58:00,0,2025-06-11 17:37:00,0
30758,UA,1149,SFO,San Francisco,IAD,Washington,2025-06-11 16:07:00,0,2025-06-12 00:05:00,0
30759,UA,444,SFO,San Francisco,BOS,Boston,2025-06-11 16:26:00,0,2025-06-12 00:50:00,0
30760,OO,5336,SFO,San Francisco,ONT,Ontario,2025-06-11 16:00:00,0,2025-06-11 17:27:00,0
30761,OO,6530,SFO,San Francisco,MCI,Kansas City,2025-06-11 16:19:00,0,2025-06-11 22:03:00,0
30762,AA,209,LAX,Los Angeles,SFO,San Francisco,2025-06-11 16:20:00,0,2025-06-11 17:34:00,0
30763,UA,1731,IAH,Houston,SFO,San Francisco,2025-06-11 16:26:00,0,2025-06-11 18:17:00,0
30764,B6,2589,LAS,Las Vegas,SFO,San Francisco,2025-06-11 16:32:00,0,2025-06-11 17:55:00,0
30765,UA,529,SNA,Santa Ana,SFO,San Francisco,2025-06-11 16:32:00,0,2025-06-11 17:44:00,0
30766,CY,746,SFO,San Francisco,SEA,Seattle,2025-06-11 16:37:00,53,2025-06-11 18:26:00,18
30767,DL,1775,ATL,Atlanta,SFO,San Francisco,2025-06-11 17:07:00,0,2025-06-11 19:02:00,0
30768,UA,1975,IAD,Washington,SFO,San Francisco,2025-06-11 16:55:00,392,2025-06-11 19:25:00,373
30769,OO,5305,ONT,Ontario,SFO,San Francisco,2025-06-11 16:45:00,36,2025-06-11 18:00:00,0
30770,UA,1730,SEA,Seattle,SFO,San Francisco,2025-06-11 17:06:00,46,2025-06-11 18:59:00,23
30771,AA,2352,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 16:55:00,214,2025-06-11 22:04:00,201
30772,UA,1684,SFO,San Francisco,LIH,Lihue,2025-06-11 19:50:00,7,2025-06-11 22:09:00,0
30773,UA,382,BOS,Boston,SFO,San Francisco,2025-06-11 17:03:00,346,2025-06-11 20:55:00,310
30774,AA,1624,ORD,Chicago,SFO,San Francisco,2025-06-11 17:05:00,0,2025-06-11 19:27:00,0
30775,US,547,SFO,San Francisco,PHX,Phoenix,2025-06-11 17:00:00,0,2025-06-11 18:57:00,0
30776,OO,6441,SLC,Salt Lake City,SFO,San Francisco,2025-06-11 17:07:00,0,2025-06-11 18:02:00,0
30777,AS,337,PSP,Palm Springs,SFO,San Francisco,2025-06-11 17:09:00,98,2025-06-11 18:31:00,94
30778,OO,6232,MRY,Monterey,SFO,San Francisco,2025-06-11 17:22:00,0,2025-06-11 18:02:00,0
30779,CY,960,SFO,San Francisco,SAN,San Diego,2025-06-11 17:57:00,0,2025-06-11 19:22:00,0
30780,CY,936,SFO,San Francisco,LAX,Los Angeles,2025-06-11 17:38:00,0,2025-06-11 18:52:00,0
30781,OO,6407,SFO,San Francisco,SNA,Santa Ana,2025-06-11 17:37:00,0,2025-06-11 19:09:00,0
30782,CY,221,AUS,Austin,SFO,San Francisco,2025-06-11 18:32:00,0,2025-06-11 20:11:00,0
30783,UA,1673,SFO,San Francisco,IAD,Washington,2025-06-11 18:05:00,0,2025-06-12 02:15:00,0
30784,UA,1497,MSP,Minneapolis,SFO,San Francisco,2025-06-11 18:39:00,0,2025-06-11 20:25:00,0
30785,WN,2959,DEN,Denver,SFO,San Francisco,2025-06-11 19:11:00,0,2025-06-11 20:34:00,0
30786,DL,715,SFO,San Francisco,SLC,Salt Lake City,2025-06-11 17:57:00,0,2025-06-11 20:39:00,0
30787,OO,6356,SBA,Santa Barbara,SFO,San Francisco,2025-06-11 17:52:00,10,2025-06-11 18:59:00,0
30788,WN,4840,SAN,San Diego,SFO,San Francisco,2025-06-11 18:02:00,0,2025-06-11 19:28:00,0
30789,OO,5634,SFO,San Francisco,RNO,Reno,2025-06-11 19:22:00,0,2025-06-11 20:16:00,0
30790,CY,918,SFO,San Francisco,LAS,Las Vegas,2025-06-11 18:12:00,0,2025-06-11 19:35:00,0
30791,DL,952,SFO,San Francisco,MSP,Minneapolis,2025-06-11 18:23:00,0,2025-06-11 23:47:00,0
30792,AS,386,PDX,Portland,SFO,San Francisco,2025-06-11 18:24:00,0,2025-06-11 20:09:00,0
30793,CY,938,SFO,San Francisco,LAX,Los Angeles,2025-06-11 18:25:00,0,2025-06-11 19:57:00,0
30794,AA,218,LAX,Los Angeles,SFO,San Francisco,2025-06-11 18:28:00,55,2025-06-11 19:54:00,21
30795,F9,668,SFO,San Francisco,DEN,Denver,2025-06-11 20:26:00,0,2025-06-11 23:50:00,0
30796,UA,1242,EWR,Newark,SFO,San Francisco,2025-06-11 20:13:00,54,2025-06-11 23:38:00,23
30797,B6,1635,SFO,San Francisco,LGB,Long Beach,2025-06-11 18:51:00,0,2025-06-11 20:12:00,0
30798,UA,560,SFO,San Francisco,DFW,Dallas-Fort Worth,2025-06-11 18:53:00,0,2025-06-12 00:04:00,0
30799,CY,719,DAL,Dallas,SFO,San Francisco,2025-06-11 18:59:00,0,2025-06-11 20:32:00,0
30800,OO,6326,SFO,San Francisco,SBA,Santa Barbara,2025-06-11 18:59:00,0,2025-06-11 20:06:00,0
30801,UA,1717,SEA,Seattle,SFO,San Francisco,2025-06-11 19:24:00,0,2025-06-11 21:20:00,0
30802,UA,222,SFO,San Francisco,LAX,Los Angeles,2025-06-11 19:28:00,59,2025-06-11 21:05:00,23
30803,CY,942,SFO,San Francisco,LAX,Los Angeles,2025-06-11 19:41:00,8,2025-06-11 21:11:00,0
30804,UA,1556,SFO,San Francisco,PDX,Portland,2025-06-11 19:44:00,0,2025-06-11 21:27:00,0
30805,CY,969,SAN,San Diego,SFO,San Francisco,2025-06-11 20:06:00,0,2025-06-11 21:35:00,0
30806,UA,1247,LAX,Los Angeles,SFO,San Francisco,2025-06-11 20:18:00,0,2025-06-11 21:41:00,0
30807,DL,373,DTW,Detroit,SFO,San Francisco,2025-06-11 20:20:00,0,2025-06-11 22:32:00,0
30808,WN,4929,SFO,San Francisco,LAX,Los Angeles,2025-06-11 20:04:00,0,2025-06-11 21:37:00,0
30809,OO,5648,BUR,Burbank,SFO,San Francisco,2025-06-11 20:00:00,0,2025-06-11 21:18:00,0
30810,WN,211,PHX,Phoenix,SFO,San Francisco,2025-06-11 20:15:00,4,2025-06-11 22:11:00,0
30811,WN,4824,LAX,Los Angeles,SFO,San Francisco,2025-06-11 23:03:00,107,2025-06-12 00:08:00,91
30812,OO,5260,SFO,San Francisco,SNA,Santa Ana,2025-06-11 20:25:00,0,2025-06-11 21:48:00,0
30813,OO,6441,SFO,San Francisco,BUR,Burbank,2025-06-11 20:35:00,0,2025-06-11 21:44:00,0
30814,AA,1226,LAX,Los Angeles,SFO,San Francisco,2025-06-11 20:32:00,0,2025-06-11 21:44:00,0
30815,OO,5615,SBA,Santa Barbara,SFO,San Francisco,2025-06-11 20:48:00,0,2025-06-11 21:54:00,0
30816,UA,1137,LIH,Lihue,SFO,San Francisco,2025-06-11 22:50:00,358,2025-06-12 06:39:00,349
30817,UA,704,SFO,San Francisco,JFK,New York,2025-06-11 21:08:00,0,2025-06-12 05:34:00,0
30818,UA,868,SFO,San Francisco,SEA,Seattle,2025-06-11 20:58:00,0,2025-06-11 22:55:00,0
30819,AS,744,SFO,San Francisco,SLC,Salt Lake City,2025-06-11 21:10:00,0,2025-06-11 23:51:00,0
30820,UA,864,SFO,San Francisco,BOS,Boston,2025-06-11 21:48:00,0,2025-06-12 06:08:00,0
30821,US,434,SFO,San Francisco,PHL,Philadelphia,2025-06-11 21:56:00,0,2025-06-12 06:11:00,0
30822,WN,50,SFO,San Francisco,LAS,Las Vegas,2025-06-11 22:42:00,0,2025-06-12 00:01:00,0
30823,UA,423,DEN,Denver,SFO,San Francisco,2025-06-11 23:17:00,0,2025-06-12 00:34:00,0
30824,UA,1702,IAD,Washington,SFO,San Francisco,2025-06-11 22:37:00,211,2025-06-12 01:06:00,180
30825,WN,442,DEN,Denver,SFO,San Francisco,2025-06-11 23:55:00,328,2025-06-12 01:22:00,314
30826,WN,298,SFO,San Francisco,PHX,Phoenix,2025-06-11 23:05:00,0,2025-06-12 00:51:00,0
30827,DL,551,SFO,San Francisco,ATL,Atlanta,2025-06-11 22:28:00,0,2025-06-12 06:08:00,0
